imdb_id,summary,actors,release_date
tt5935704,Set in medieval Rajasthan  Queen Padmavati is married to a noble king and they live in a prosperous fortress with their subjects until an ambitious Sultan hears of Padmavati's beauty and forms an obsessive love for the Queen of Mewar.,Deepika Padukone|Ranveer Singh|Shahid Kapoor|Aditi Rao Hydari|Jim Sarbh|Anupriya Goenka|Raza Murad|Ujjwal Chopra|Komal Chhabria|Lankesh Bhardwaj|Bhawani Muzamil|Hriiday Malhotra|Deepak Shreemali|Manish Wadhwa|,25 January 2018 (India)
tt7262178,What happens when the most eligible bachelor in Delhi  Veerey messes up his first meeting with the father of his beloved? The most fatal blow to the loved-up couple: NO blessing from the ...                    ,Pulkit Samrat|Jimmy Sheirgill|Kriti Kharbanda|Satish Kaushik|Supriya Karnik|Yuvika Chaudhry|Payal Rajput|Rajesh Bakshi|Abhishek Duhan|Sumeet Samnani|Micky Makhija|Chandan Bakshi|Nishi Singh|Vidyadhar Karmakar|,2 March 2018 (India)
tt7720254,Two boys with the dreams to change their ordinary lives change the entire corruption system as they take a stand against police brutality with the little help of a benevolent guardian.,Akshay Anand|Kabir Bedi|Hitesh Bhardwaj|Abhay Bhargav|Ravi Raj Kande|Viju Khote|Usha Nadkarni|Chetna Pande|Daya Shankar Pandey|Raghu Raja|Abhishek Sharma|Vikram Singh|Yashwant Singh|,16 February 2018 (India)
tt7581902,Titu is going to marry a perfect woman named Sweety. Titu's best-friend Sonu doubts Sweety's character and tries to break the marriage while Sweety tries to do opposite and which leads to war between Bromance and Romance.,Kartik Aaryan|Nushrat Bharucha|Sunny Singh Nijjar|Alok Nath|Madhumalti Kapoor|Ishita Raj|Pawan Chopra|Ayesha Raza|Deepika Amin|Rajesh Jais|Virendra Saxena|,23 February 2018 (USA)
tt5325684,London based Aryan and Rajveer are son of business tycoon Vikram Khurana.Aryan is handling the family business and is looking out for a new female face for his campaign.He is in love with ...                    ,Lee Byford|Urvashi Rautela|Gulshan Grover|Vaunisha Kapoor|Lee Nicholas Harris|Ty Hurley|Komal Chhabria|Shaad Randhawa|Atul Sharma|Manoj Anand|Daniel Eghan|Tia Bajpai|Vivan Bhatena|Swaylee Loughnane|,9 March 2018 (India)
tt6071752,The movie is a romantic comedy that displays the ups and downs in Sumit and Karol's relationship.,Taapsee Pannu|Saqib Saleem|Nidhi Singh|Srishti Shrivastava|Ayesha Kaduskar|Abhilash Thapliyal|Santosh Barmola|,9 March 2018 (India)
tt4552546,3 Storeys is an intriguing film full of twists and turns. Over the course of 3 acts  dark secrets and past regrets are revealed  and it becomes clear that life in this small community is ...                    ,Aisha Ahmed|Tarun Anand|Richa Chadha|Gopal Das|Mallhar Goenka|Sharman Joshi|Saunskruti Kher|Omkar Kulkarni|Masumeh Makhija|Himanshu Malik|Himmat Mav|Ankit Rathi|Pulkit Samrat|Renuka Shahane|,9 March 2018 (USA)
tt7363076,A fearless income tax officer raids the mansion of the most powerful man in Lucknow after someone mysteriously draws his attention towards the evidence.,Ajay Devgn|Saurabh Shukla|Ileana D'Cruz|Amit Sial|,16 March 2018 (India)
tt6588966,Hichki presents a positive and inspiring story about a woman who turns her biggest weakness into her biggest strength.,Rani Mukerji|Sachin|Neeraj Kabi|Rohit Saraf|Jannat Zubair Rahmani|Harsh Mayar|Vikram Gokhale|Leena Acharya|Supriya Pilgaonkar|Ivan Rodrigues|Shivkumar Subramaniam|Asif Basra|Hussain Dalal|Riya Shukla|,23 March 2018 (USA)
tt7384848,Sushant Dubey checks in at a beach resort of Mauritius late night with his lovely wife Aparna and three-year-old daughter  Titli  who has high fever. As Aparna wakes up the next morning  ...                    ,Manoj Bajpayee|Tabu|Annu Kapoor|Rajesh Jais|Naveen Kaushik|Kali Prasad Mukherjee|Priyanka Setia|Jaswinder Gardner|Shruti Chandana|Ashu Sharma|V.M. Badola|Sudeep Sarangi|,6 April 2018 (India)
tt7700730,A group of interns are going through the usual grind when suddenly an accident changes their lives. The protagonist can't get let go of it and becomes obsessed with it. What does it all lead to? Is it love or something else?,Varun Dhawan|Banita Sandhu|Gitanjali Rao|Sahil Vedoliyaa|Isha Chaturvedi|Prateek Kapoor|Iteeva Pandey|Karamveer Kanwar|Ashish Ghosh|Rachica Oswal|,13 April 2018 (USA)
tt6843812,A battle-hardened army officer squares off against drug lords and Russian henchmen to save his ex-lover's kidnapped daughter in the underbelly of Goa  India.,Tiger Shroff|Disha Patani|Manoj Bajpayee|Randeep Hooda|Deepak Dobriyal|Prateik|Darshan Kumaar|,30 March 2018 (USA)
tt3224288,When on the run from the cops   Amir finds his estranged sister Tara  who in a bid to protect her brother lands up in jail. Their entire lives have been clouded by despair as unexpectedly the light shines on them from Beyond the Clouds.,Ishaan Khattar|Malavika Mohanan|Goutam Ghose|Sharada|Tannishtha Chatterjee|Shashank Shende|Hema Singh|Akash Gopal|Dhwani Rajesh|Amruta Santosh Thakur|Shivam Pujari|,20 April 2018 (USA)
tt7412738,Nanu Ki Jaanu is a dark comedy  the story of which revolves around a Delhi land mafia agent (Abhay Deol) who tries to deal with the arrival of a ghost in his apartment.,Abhay Deol|Patralekhaa Paul|Rajesh Sharma|Himani Shivpuri|Manu Rishi Chadha|Brijendra Kala|Shefali Rana|Sapna Choudhary|Shreya Narayan|Manoj Pahwa|Gurmeet Singh|Mahendra Shrivas|Reshma Khan|Spandan Chaturvedi|,20 April 2018 (India)
tt7881558,Five friends maimed from mercury poisoning try to cover up for an accident that left a man dead.,Prabhu Deva|Gajaraj|Ramya Nambeeshan|Indhuja Ravichandran|,13 April 2018 (USA)
tt4979110,Daas Dev is a 2018 romantic-thriller  with an interesting  modern take on the classic tale of DevDas-Paro-Chandramukhi love triangle  starring Rahul Bhat as Dev  the supremely talented Richa Chadda as Paro  and Aditi Rao Hydari as Chandni.,Yogesh Raj Mishra|,27 April 2018 (India)
tt6978268,A recounting of the story of infamous British-born terrorist Ahmed Omar Saeed Sheikh  who kidnapped and murdered Wall Street Journal reporter Daniel Pearl in 2002.,Rajkummar Rao|Rajesh Tailang|Satwant Kaur|,4 May 2018 (India)
tt7098658,A Kashmiri woman agrees to marry a Pakistani army officer in order to spy on Pakistan during the Indo-Pakistan War of 1971.,Alia Bhatt|Vicky Kaushal|Rajit Kapoor|Shishir Sharma|Ashwath Bhatt|Jaideep Ahlawat|Arif Zakaria|Amruta Khanvilkar|Kanwaljit Singh|Aman Vasishth|Veer Samra|Saloni|Deepak Saini|Sima Pari|,11 May 2018 (USA)
tt8324474,A father obsessed with an old school copying machine wreaks havoc on the family  causing a change in their relationships. Explores the life of each family member and how their lives are intertwined with each other.,Naseeruddin Shah|Kabir Sajid|Virti Vaghani|Sonali Kulkarni|Aamir Bashir|Naveen Kasturia|Beena Banerjee|Neha Chauhan|Tina Sood|Pawan Mahendru|Purushotam Mulani|Deepak Kripalani|Abhishek G. Dixit|Santosh Patil|,11 May 2018 (India)
tt8175968,Rakesh  an out of luck DJ  has just found out that the gig he was to perform in Goa  has been canceled. He is in urgent requirement of money to save his Dad's clinic and in that desperation...                    ,Sumeet Vyas|Mantra Mugdh|Sonnalli Seygall|,18 May 2018 (India)
tt7260848,Hilarity ensues when a member of the Sharma family tethers between life and death as his relatives from across the country set up camp in Mumbai waiting for the inevitable that seems to have been delayed  indefinitely.,Vinay Pathak|Suneeta Sengupta|Alka Amin|Manoj Pahwa|,18 May 2018 (India)
tt6826438,Ashwat Raina and his teammates arrive in Pokhran to re-conduct a confidential nuclear test  where they face challenges from the American Lacrosse satellite and local spies.,John Abraham|Boman Irani|Diana Penty|Anuja Sathe|Vikas Kumar|Yogendra Tiku|Aditya Hitkari|Ajay Shankar|Darshan Pandya|Mark Bennington|,25 May 2018 (USA)
tt8338746,Set in the wild wild east  the story of Phamous invites you on an odyssey that hits your heart and face at the same time. Find love  power and wisdom amidst guns and dhakkad's. In a clash ...                    ,Jimmy Sheirgill|Shriya Saran|Kay Kay Menon|Pankaj Tripathi|Jackie Shroff|Mahie Gill|Brijendra Kala|Achyut Potdar|Deep Raj Rana|Jameel Khan|Samvedna Suwalka|Karan Patel|Padmavati Rao|Satyadeep Misra|,1 June 2018 (India)
tt8223250,A woman meets her dead father's old friend  who was the operator of a Bioscope show that she loved in her childhood. Connecting India and Afghanistan  a story of love and cinema unfolds.,Danny Denzongpa|Geetanjali Thapa|Adil Hussain|Tisca Chopra|Brijendra Kala|Ekavali Khanna|Maya Sarao|Miraya Suri|Prisha Dabbas|Sahra Khan Sahibi|Simon Frenay|Shashi Bhushan|Subroto Sarkar|Sumit Sarkar|,25 May 2018 (India)
tt7431594,Relationships and loyalties of a criminal family planning its next big heist are tested when some shocking revelations strike them.,Anil Kapoor|Salman Khan|Bobby Deol|Jacqueline Fernandez|Daisy Shah|Saqib Saleem|Freddy Daruwala|,15 June 2018 (USA)
tt6452574,Sanju is a biopic of the controversial life of actor Sanjay Dutt: his film career  jail sentence and personal life.,Ranbir Kapoor|Paresh Rawal|Manisha Koirala|Vicky Kaushal|Dia Mirza|Anushka Sharma|Sonam Kapoor|Jim Sarbh|Karishma Tanna|Boman Irani|Ashnoor Kaur|Siya|Tabu|Sayaji Shinde|,29 June 2018 (USA)
tt6129302,The origin story of Bhavesh Joshi  an Indian superhero  who sets out to fulfill his slain friend's wish to clean and reform the country  by training himself to fight and wearing a mask.,Harshvardhan Kapoor|Priyanshu Painyuli|Ashish Verma|Shreiyah Sabharwal|Pratap Phad|Chinmay Mandlekar|Nishikant Kamat|Ram Kishan Dhakad|Hrishikesh Joshi|,1 June 2018 (USA)
tt7638344,Set in Rajasthan  this love story explores how the protagonists deal with issues like differences between castes and honor killings.,Ishaan Khattar|Janhvi Kapoor|Ashutosh Rana|Aditya Kumar|Kharaj Mukherjee|Ankit Bisht|Shalini Kapoor|Aishwarya Narkar|Usha Shree|Sartaj Ansari|Hempushpak Arora|Aishwarya Avinash|Vishwanath Chatterjee|Alok Ranjan Chaudhary|,20 July 2018 (USA)
tt7695014,The royal saga of deceit  conspiracy  greed and lust continues in the third installment of the series  as the Saheb and Biwi are pitted against an enemy and everyone involved is scheming ruthlessly for their own personal gain.,Sanjay Dutt|Jimmy Sheirgill|Mahie Gill|Chitrangda Singh|Kabir Bedi|Deepak Tijori|Pamela Singh Bhutoria|Soha Ali Khan|Nafisa Ali|Deep Raj Rana|Zakir Hussain|Manas Thakkar|Rishina Kandhari|Kanika Dang|,27 July 2018 (USA)
tt8060624,Three best friends fall in love with a simple  stay-at-home girl from their neighbourhood. As they all go out of their way to win her love  they are pitted against each other in their efforts.,Dharmesh Yelande|Punit Pathak|Raghav Juyal|Isha Rikhi|,27 July 2018 (India)
tt6514010,A man fakes his own death. Unfortunately for him  starting a new life with a new identity will only bring him more problems.,Arjun Mathur|Nidhi Singh|Sheetal Thakur|Manav Vij|Aanchal Chauhan|Sunny Hinduja|Vijayant Kohli|Yogendra Tiku|Lokesh Mittal|Jitendra Gupta|,3 August 2018 (USA)
tt7618184,One family member tries to help her own family which are trapped in a dark controversy.,Taapsee Pannu|Rishi Kapoor|Prateik|Ashutosh Rana|Neena Gupta|Ashrut Jain|Simran Nisha|,3 August 2018 (USA)
tt7919680,Two friends and a chirpy teenager take a road trip from Bangalore to Kochi.,Irrfan Khan|Dulquer Salmaan|Mithila Palkar|Amala Akkineni|Akash Khurana|Kriti Kharbanda|Donna Munshi|Abir Abrar|Beena Banerjee|Siddharth Menon|Adrika Shetty|Sameer Saxena|Kallirroi Tziafeta|Richard John Lovatt|,3 August 2018 (USA)
tt7881542,When Professor Harpreet Kaur lands in Shanghai  the last thing she would have on her mind is getting kidnapped. A crazy comedy of errors unrolls as the 'Happy' gang - Bagga  Guddu  Happy ...                    ,Sonakshi Sinha|Diana Penty|Jimmy Sheirgill|Ali Fazal|Piyush Mishra|Jassie Gill|Denzil Smith|Jason Tham|Bijou Thaangjam|Jeeveshu Ahluwalia|Gaurav Dixit|Ashu Sharma|,24 August 2018 (USA)
tt6173990,The journey of a man who was instrumental in making India win its first Olympic gold medal as a free nation.,Akshay Kumar|Mouni Roy|Kunal Kapoor|Amit Sadh|Viineet Kumar|Sunny Kaushal|Nikita Dutta|Andrew Havill|Manjit Singh|Christopher James Burton|Kumud Pant|Varun Raj|Sam Succoi|Bhawsheel Sahni|,15 August 2018 (USA)
tt8202612,DCP Shivansh has been tasked to catch Vir  the man behind police killings in the city. Both are eventually against the same enemy but divided by a fine line  the law.,John Abraham|Manoj Bajpayee|Aisha Sharma|Amruta Khanvilkar|Manish Chaudhary|Myrah Dandekar|Devdutta Nage|Nora Fatehi|,15 August 2018 (USA)
tt7609114,An upright Ayurveda practitioner is hounded by big pharmacy giants for his age-old formula that cures everything.,Dharmendra|Sunny Deol|Bobby Deol|Kriti Kharbanda|Asrani|Satish Kaushik|Binnu Dhillon|,31 August 2018 (USA)
tt7722258,An orphan  with a brilliant mind  joins RAW and is burdened by the killing of his entire team. Until he doesn't avenge their death  he can't live in peace with his love. So  he hatches a genius plan.,Utkarsh Sharma|Ishita Chauhan|Mithun Chakraborty|Ayesha Jhulka|Nawazuddin Siddiqui|,24 August 2018 (India)
tt8108202,"In the small town of Chanderi  the menfolk live in fear of an evil spirit named ""Stree"" who abducts men in the night. Based on the urban legend of ""Nale Ba"" that went viral in Karnataka in the 1990s.",Rajkummar Rao|Shraddha Kapoor|Pankaj Tripathi|Aparshakti Khurana|Abhishek Banerjee|Ram Kishan Dhakad|Atul Srivastava|Vijay Raaz|Aakash Dabhade|Nora Fatehi|Kriti Sanon|Flora Saini|,31 August 2018 (USA)
tt7162758,An action-war drama based on the 1967 Nathu La and Cho La clashes along the Sikkim border after 1962 Sino-Indian War.,Jackie Shroff|Arjun Rampal|Sonu Sood|Gurmeet Choudhary|Abdul Quadir Amin|Siddhant Kapoor|Harshvardhan Rane|Luv Sinha|Abhilash Chaudhary|Esha Gupta|Bijou Thaangjam|Sonal Chauhan|Monica Gill|Dipika Kakar|,7 September 2018 (India)
tt8011276,Taking the leap out of the classic folklore  the story is set in today's time in Kashmir where Laila Majnu have problems relevant to the youth of today. While dealing with their feuding families a passionate love story unravels.,Avinash Tiwary|Tripti Dimri|Sumit Kaul|Abrar Qazi|Sahiba Bali|Mir Sarwar|Benjamin Gilani|Parmeet Sethi|Farhana Bhat|Shagufta Ali|Sujata Sehgal|Vasundhara Kaul|Zameer Ashai|Shahid Gulfam|,7 September 2018 (India)
tt8396128,"Based on Charan Singh Pathik's short story Do Behnein  Pataakha narrates the story of two feuding sisters who realize the true nature of their relationship only after marriage ""separates"" them.",Sanya Malhotra|Radhika Madan|Sunil Grover|Vijay Raaz|Namit Das|Abhishek Duhan|Saanand Verma|Usha Nagar|Dev Rajora|,28 September 2018 (USA)
tt2302416,The film is a psychological drama about a man who is trapped within the city walls and in his own mind. He attempts to break free to find a human connection.,Manoj Bajpayee|Ranvir Shorey|Neeraj Kabi|Shahana Goswami|Om Singh|Arbaaz Khan|Shruti Sharma|Ashwath Bhatt|Robin Das|Durga Sharma Shrivastva|,7 September 2018 (India)
tt7720922,The life of three friends takes a tragic turn due to an inflated electricity bill  which leads to a courtroom drama and social awakening.,Shahid Kapoor|Shraddha Kapoor|Divyendu Sharma|Yami Gautam|Sushmita Mukherjee|Samir Soni|Ashrut Jain|,21 September 2018 (USA)
tt8136908,Halkaa (Relief) is a unique take on a slum child's heroism  aspirations and dreams. The child protagonist  Pichku fights for the basic problem that he faces everyday; defecating in the open among others.,Paoli Dam|Vipin Katyal|Ranvir Shorey|Tathastu|,7 September 2018 (India)
tt6923462,The film is a biographical account of writer Saadat Hasan Manto's life and is set in 1940s India.,Nawazuddin Siddiqui|Rasika Dugal|Tahir Raj Bhasin|Nazma Ali Shaikh|Ashwini Giri|Neeraj Sood|Purab Kohli|Swanand Kirkire|Chittaranjan Tripathy|Vihaan Das Maskara|Nishith Dadhich|Sunil Kamath|Priyanka Misal|Suhas Joshi|,21 September 2018 (India)
tt3823392,Inspired by real life events  Love Sonia is the story of a young girl's journey to rescue her sister from the dangerous world of international sex trafficking.,Abhishek Bharate|Riya Sisodiya|Mrunal Thakur|Adil Hussain|Kiran Khoje|Saroj Sharma|Bhavik Jain|Sonali Jain|Rahul Goyal|Sai Tamhankar|D.P. Singh|Anupam Kher|Nikita Aggarwal|Ankur Vikal|,14 September 2018 (India)
tt5474036,A love triangle between a spirited young woman  her outgoing boyfriend and a fiance who's husband material.,Taapsee Pannu|Abhishek Bachchan|Vicky Kaushal|Jasmin Bajwa|Ashnoor Kaur|Swairaj Sandhu|Neelu Kohli|Poonam Shah|Priyanka Shah|Sukhmani Sadana|Saurabh Sachdeva|Arshpreet Singh|,14 September 2018 (USA)
tt2802062,Ishqeria is a story of a small town girl who falls madly in love with the most sought after guy in college. It is a journey of first love  growing up and second chances.,Manish Anand|Raj Babbar|Richa Chadha|Juby Devasia|Lata Gandi|Gurbani|Bikramjeet Kanerwal|Mustaq Khan|Ehsaas Madan|Neil Nitin Mukesh|Rajni Nayyar|Sanaya Pithawalla|Mrudula Sathe|Mrinalini Sharma|,21 September 2018 (India)
tt8852558,In order to bring stability in Jai's life  his father decides to get him married. However  fate has other plans.,Jackky Bhagnani|Kritika Kamra|Prateik|Perlene Bhersaina|Rishi Panchal|Neha Reddy|,14 September 2018 (India)
